# x_m,y_m,w_tr_right_m,w_tr_left_m
1447.110754,21909.596684,70.387,69.613
1423.677620,21900.868219,70.268,69.732
1400.390274,21891.786001,70.088,69.912
1377.293554,21882.264187,69.909,70.091
1354.431241,21872.219288,70.226,69.774
1331.819362,21861.629715,70.658,69.342
1309.444088,21850.540466,70.466,69.534
1287.290115,21838.999825,70.119,69.881
1265.342142,21827.056077,70.018,69.982
1243.589745,21814.748039,70.065,69.935
1222.038311,21802.083867,70.115,69.885
1200.696421,21789.065519,70.169,69.831
1179.572658,21775.694952,70.169,69.831
1158.675602,21761.974124,70.123,69.877
1138.013836,21747.904993,70.094,69.906
1117.595940,21733.489516,70.070,69.930
1097.430498,21718.729651,70.106,69.894
1077.526089,21703.627355,70.196,69.804
1057.888947,21688.186463,70.107,69.893
1038.517627,21672.416940,70.027,69.973
1019.409117,21656.330003,70.037,69.963
1000.560405,21639.936870,70.100,69.900
981.968480,21623.248758,70.344,69.656
963.630328,21606.276884,70.587,69.413
945.542938,21589.032465,70.554,69.446
927.703298,21571.526720,70.277,69.723
910.108398,21553.770865,70.000,70.000
892.758275,21535.773432,69.986,70.014
875.663039,21517.534093,70.154,69.846
858.834874,21499.050697,70.323,69.677
842.285961,21480.321091,70.330,69.670
826.028485,21461.343123,70.303,69.697
810.074628,21442.114639,70.276,69.724
794.436573,21422.633488,70.311,69.689
779.126503,21402.897516,70.396,69.604
764.156602,21382.904572,70.481,69.519
749.530879,21362.657776,70.505,69.495
735.203532,21342.192383,70.419,69.581
721.109995,21321.555756,70.333,69.667
707.185667,21300.795279,70.247,69.753
693.366346,21279.958080,70.167,69.833
679.631881,21259.063022,70.103,69.897
666.045453,21238.075504,70.038,69.962
652.679513,21216.954973,69.971,70.029
639.606511,21195.660881,69.935,70.065
626.889941,21174.158220,69.970,70.030
614.538161,21152.446115,70.184,69.816
602.538573,21130.536660,70.488,69.512
590.878538,21108.441978,70.251,69.749
579.545417,21086.174188,69.925,70.075
568.526571,21063.745412,69.987,70.013
557.809362,21041.167771,70.066,69.934
547.381150,21018.453385,70.303,69.697
537.229296,20995.614376,70.484,69.516
527.341881,20972.662079,70.137,69.863
517.711454,20949.602952,69.791,70.209
508.332279,20926.441581,69.776,70.224
499.198624,20903.182549,70.105,69.895
490.304756,20879.830437,70.288,69.712
481.644943,20856.389828,70.159,69.841
473.213451,20832.865304,70.065,69.935
465.004548,20809.261448,70.065,69.935
457.012501,20785.582842,70.077,69.923
449.234965,20761.833048,70.171,69.829
441.690842,20738.009228,70.264,69.736
434.407262,20714.106062,70.134,69.866
427.411374,20690.118230,69.977,70.023
420.729629,20666.040588,70.010,69.990
414.304540,20641.889780,70.100,69.900
407.915634,20617.724751,70.194,69.806
401.379154,20593.595380,70.293,69.707
394.861980,20569.463474,70.392,69.608
388.652408,20545.260228,70.490,69.510
382.849234,20520.962989,70.589,69.411
377.422700,20496.580416,70.437,69.563
372.340612,20472.121758,70.244,69.756
367.570778,20447.596268,70.050,69.950
363.081006,20423.013195,70.055,69.945
358.839104,20398.381790,70.112,69.888
354.812879,20373.711305,70.169,69.831
350.970139,20349.010989,70.181,69.819
347.280187,20324.289679,70.180,69.820
343.731125,20299.550977,70.179,69.821
340.323899,20274.794914,70.182,69.818
337.059701,20250.021452,70.232,69.768
333.939724,20225.230554,70.283,69.717
330.965161,20200.422179,70.334,69.666
328.137204,20175.596291,70.385,69.615
325.457047,20150.752851,70.413,69.587
322.925883,20125.891821,70.430,69.570
320.545999,20101.013212,70.447,69.553
318.333624,20076.117669,70.463,69.537
316.314591,20051.206275,70.480,69.520
314.514921,20026.280118,70.497,69.503
312.960635,20001.340290,70.468,69.532
311.655750,19976.388313,70.432,69.568
310.526303,19951.427243,70.396,69.604
309.481066,19926.460477,70.360,69.640
308.428811,19901.491410,70.325,69.675
307.297985,19876.523015,70.289,69.711
306.270486,19851.552831,70.253,69.747
305.702586,19826.574646,70.183,69.817
305.720658,19801.586148,70.082,69.918
305.982515,19776.593001,69.982,70.018
306.166186,19751.600556,69.882,70.118
306.222428,19726.609635,69.782,70.218
306.162964,19701.620047,69.682,70.318
305.999516,19676.631602,69.582,70.418
305.743787,19651.644112,69.507,70.493
305.406827,19626.657425,69.532,70.468
304.998915,19601.671437,69.557,70.443
304.530286,19576.686048,69.582,70.418
304.011174,19551.701156,69.608,70.392
303.451815,19526.716659,69.633,70.367
302.862442,19501.732456,69.658,70.342
302.253291,19476.748445,69.683,70.317
301.634596,19451.764525,69.708,70.292
301.016447,19426.780596,69.733,70.267
300.404250,19401.796604,69.758,70.242
299.797820,19376.812554,69.783,70.217
299.196647,19351.828449,69.808,70.192
298.600219,19326.844298,69.833,70.167
298.008024,19301.860105,69.858,70.142
297.419553,19276.875877,69.883,70.117
296.834292,19251.891620,69.908,70.092
296.251732,19226.907341,69.934,70.066
295.671360,19201.923044,69.959,70.041
295.092665,19176.938737,69.984,70.016
294.515137,19151.954426,70.009,69.991
293.938263,19126.970115,70.034,69.966
293.361532,19101.985813,70.059,69.941
292.784434,19077.001524,70.084,69.916
292.206456,19052.017255,70.109,69.891
291.627088,19027.033012,70.134,69.866
291.045818,19002.048801,70.159,69.841
290.462174,18977.064627,70.184,69.816
289.876992,18952.080476,70.209,69.791
289.292697,18927.096308,70.235,69.765
288.711808,18902.112082,70.260,69.740
288.136846,18877.127757,70.285,69.715
287.570331,18852.143292,70.310,69.690
287.014783,18827.158646,70.335,69.665
286.472721,18802.173778,70.360,69.640
285.946666,18777.188647,70.385,69.615
285.439137,18752.203211,70.410,69.590
284.952655,18727.217431,70.435,69.565
284.489740,18702.231264,70.460,69.540
284.052911,18677.244670,70.475,69.525
283.644689,18652.257607,70.467,69.533
283.267594,18627.270035,70.460,69.540
282.924146,18602.281913,70.452,69.548
282.616864,18577.293199,70.445,69.555
282.348268,18552.303853,70.437,69.563
282.120859,18527.313834,70.430,69.570
281.933679,18502.323164,70.422,69.578
281.778469,18477.332000,70.414,69.586
281.646040,18452.340514,70.407,69.593
281.527204,18427.348879,70.399,69.601
281.412772,18402.357269,70.392,69.608
281.293557,18377.365856,70.384,69.616
281.160370,18352.374814,70.377,69.623
281.004023,18327.384316,70.369,69.631
280.815441,18302.394534,70.361,69.639
280.605417,18277.405541,70.354,69.646
280.427103,18252.417200,70.346,69.654
280.339094,18227.429347,70.339,69.661
280.399982,18202.441818,70.340,69.660
280.663517,18177.454456,70.342,69.658
281.114957,18152.467238,70.344,69.656
281.688826,18127.480235,70.346,69.654
282.318450,18102.493521,70.348,69.652
282.937280,18077.507171,70.350,69.650
283.501316,18052.521190,70.352,69.648
284.015082,18027.535433,70.354,69.646
284.489394,18002.549736,70.356,69.644
284.935069,17977.563936,70.358,69.642
285.362925,17952.577869,70.360,69.640
285.783779,17927.591371,70.362,69.638
286.208449,17902.604280,70.364,69.636
286.647752,17877.616431,70.366,69.634
287.112506,17852.627660,70.368,69.632
287.654128,17827.640342,70.370,69.630
288.481788,17802.666706,70.372,69.628
289.821402,17777.720125,70.370,69.630
291.587175,17752.795897,70.366,69.634
293.462897,17727.875961,70.363,69.637
295.276043,17702.950746,70.359,69.641
297.044118,17678.021900,70.355,69.645
298.796929,17653.091795,70.352,69.648
300.564281,17628.162808,70.348,69.652
302.370660,17603.236889,70.344,69.656
304.219691,17578.314344,70.341,69.659
306.109883,17553.395072,70.337,69.663
308.039744,17528.478972,70.333,69.667
310.007783,17503.565943,70.330,69.670
312.012508,17478.655886,70.330,69.670
314.052428,17453.748698,70.332,69.668
316.126052,17428.844280,70.335,69.665
318.231887,17403.942531,70.338,69.662
320.368443,17379.043351,70.340,69.660
322.534228,17354.146638,70.343,69.657
324.727750,17329.252292,70.346,69.654
326.947518,17304.360213,70.349,69.651
329.192041,17279.470300,70.351,69.649
331.459827,17254.582452,70.354,69.646
333.749385,17229.696568,70.357,69.643
336.059222,17204.812548,70.359,69.641
