1.248808750239433721e+03,1.390571853295899928e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.249016523801838048e+03,1.384984237541444600e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.249052787369349971e+03,1.381506907486356795e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.248623415522684809e+03,1.377472347455099225e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.247872519029362593e+03,1.373958771892823279e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.246856142895296216e+03,1.370566424510441720e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.245620726984459907e+03,1.367384358285926282e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.244714730885287281e+03,1.365758927441202104e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.243730867623293307e+03,1.364110988196916878e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.242761524116853252e+03,1.362751965717412531e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.240712802315596491e+03,1.360277936257421970e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.238413037978054490e+03,1.358236272417940199e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.235902809675841127e+03,1.356193830412812531e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.234472535658685956e+03,1.355110855886712670e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.232839593517477624e+03,1.354027131619863212e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.229402013931772672e+03,1.351914599583484232e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.225676431257161312e+03,1.349689902807585895e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.438013032090966590e+02,1.191700936596840620e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.343193564875982702e+02,1.186111240626312792e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.244187684797798283e+02,1.179886754750274122e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.089901726481039077e+02,1.169709134993143380e+03,7.000000000000000000e+00,7.000000000000000000e+00
9.025284220986068249e+02,1.165297069760039449e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.963781037136795931e+02,1.160986137973144650e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.878883209575433284e+02,1.154777966096065938e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.797100039936485700e+02,1.148659821781329811e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.709186045679962263e+02,1.141783968129195273e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.642886625616229139e+02,1.136449192004278302e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.593068389295949601e+02,1.132342534551396966e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.546286166872014292e+02,1.128348087302409112e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.260340104332426563e+02,1.103024136959575117e+03,7.000000000000000000e+00,7.000000000000000000e+00
4.078084947784664109e+02,7.356734578963369131e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.059824567231116816e+02,7.340004292819648981e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.028520146470400505e+02,7.308451060447841883e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.005616409407230094e+02,7.282149550486356020e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.985904922898043878e+02,7.256970443781465292e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.973504728916450404e+02,7.236483655804768205e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.964219238352961838e+02,7.217007886450737715e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.955036659989855252e+02,7.190533130588009953e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.949566785278148018e+02,7.150406208876520395e+02,7.000000000000000000e+00,7.000000000000000000e+00
